Donation ID,Donation date,Donor first name,Donor last name,Donor email,Donor phone number,Gift amount,Currency,Campaign,Fund,Donation type,Payment method,Donation status,Event ID,Event name,Order ID,Source,Created at
022a2112-07f0-4ed9-9c52-ae5f3b640ff2,2026-06-15T22:52:19,Joseph,Carr,frederick91@example.org,112-196-1872,145.84,USD,Scholarship Drive,Emergency Fund,one-time,card,completed,0f9119c3-bd85-4d82-93ce-21da4cb6636f,Live Versatile grid-enabled workforce,196816e9-3503-471b-ba4c-975d72b5d7dd,web,2026-06-15T22:52:19
1880b326-7208-4d2d-b15a-032a319466d3,2026-12-14T10:26:51,Lauren,Berg,matthew56@example.net,515-414-2386,66.6,USD,Relief Fund,Education Fund,one-time,card,completed,f6412857-d490-427e-b249-44acfb579423,Downtown Proactive system-worthy methodology,03fbaa2f-206f-4987-8631-d1878836269d,web,2026-12-14T10:26:51
d717d7e6-cb93-4cb4-b70d-50f918fd80da,2025-11-26T13:39:17,Misty,Weaver,krogers@example.org,929-445-5116,44.74,USD,Community Fundraiser,Emergency Fund,one-time,paypal,completed,a5bb4ac6-8560-4c31-a6e3-9cc3dfb5520c,Live Re-contextualized composite hub,29dae8e9-92af-4a38-849a-6b73e03bd27b,email,2025-11-26T13:39:17
d3f43602-559c-4af1-82ed-e65e8e8490f2,2025-08-06T18:03:00,Maria,Ramos,hillkenneth@example.com,789-868-7781,15.16,USD,Community Fundraiser,Health Fund,recurring,card,completed,347d6fc9-7262-4d59-99fd-1e4134c45ae5,Live Sharable holistic benchmark,c4db8374-908d-43e5-be73-6ff6b3a1ce83,onsite,2025-08-06T18:03:00
0c197b11-b55a-4e20-8df4-15c01fb9a5f8,2025-08-31T13:03:36,Daniel,Park,ballardjames@example.com,620-627-2447,184.29,USD,Relief Fund,Emergency Fund,one-time,card,completed,d39bbd60-07cc-43f0-b28d-f4db5361948b,Live Customizable modular policy,50ead889-ec5e-400e-86f4-6bf69d131b1b,ios,2025-08-31T13:03:36
04a4832c-8522-4799-a361-e4154f981956,2025-04-09T10:06:27,Matthew,Brooks,angela71@example.net,240-238-1404,28.76,USD,Community Fundraiser,General Fund,recurring,card,completed,4cc82511-26d7-406c-b8e9-329b86773d7f,Downtown Seamless user-facing framework,fe832984-24bf-4c81-bc8a-4e22766de9c7,web,2025-04-09T10:06:27
c707ae1b-d272-4dad-a583-88af6a72cc01,2025-03-02T22:18:55,Antonio,Stewart,joyceramirez@example.net,533-633-0575,21.01,USD,Year End Giving,General Fund,one-time,card,completed,dd862133-df9e-4559-9a00-aa414e5afd3a,Live Managed systematic monitoring,dcda3c3d-5277-4167-9a2e-5a74b0d4e130,web,2025-03-02T22:18:55
242366e3-0986-491c-96a2-1a93b57ca9a4,2025-07-30T22:42:08,Alicia,Trujillo,johnstongrant@example.org,231-239-2049,38.15,USD,Relief Fund,Health Fund,one-time,card,completed,8aee2a9f-6d1a-4e1a-a01b-51fabec676d7,Downtown Exclusive logistical budgetary management,88d51035-7783-40b5-978a-3b7bf86c8796,android,2025-07-30T22:42:08
5645070a-c81d-4ec3-bc9a-d5fcb93d2cd1,2025-08-10T08:17:17,Daniel,Spencer,deckerbryan@example.org,648-547-1332,47.94,USD,Relief Fund,Education Fund,one-time,paypal,completed,b062595e-673a-4358-991b-edcef1042fcf,Annual Organized bi-directional pricing structure,b16753c1-de62-4514-9f71-90cb4fda9119,email,2025-08-10T08:17:17
b9ec9299-afe0-451b-9071-142779793c96,2025-12-08T20:18:02,Michael,Moran,colemanmichael@example.org,292-730-7393,28.91,USD,Year End Giving,Emergency Fund,one-time,card,completed,0473abcb-ff3f-443d-8a71-dde77fffa3d9,Downtown Intuitive upward-trending workforce,54f6d1ad-5a24-4f24-9a75-deaa8532b317,ios,2025-12-08T20:18:02
f6076d19-e89c-4c31-9bf4-6686e1ecb0e5,2026-02-20T16:12:34,Margaret,Kelly,heather21@example.org,386-860-8357,52.87,USD,Year End Giving,Education Fund,recurring,card,completed,626ed084-aadd-4934-8da5-94e8e6741667,Annual Enhanced content-based customer loyalty,9bab2a4e-8af5-4735-8e7a-a9f25cc8d319,ios,2026-02-20T16:12:34
cc7202f4-2e38-4b91-9097-7bb6c7354ffa,2026-05-13T08:57:56,Angela,Boyer,joy52@example.com,358-593-2109,44.98,USD,Community Fundraiser,Emergency Fund,one-time,paypal,completed,4184769f-6a91-4dc2-8aac-9497119576de,Downtown Proactive 4thgeneration implementation,d52439ab-103b-4afa-86ea-5e591400c457,email,2026-05-13T08:57:56
8818a6bf-3f52-4015-b67d-0fae5d4b6905,2026-04-02T20:10:40,Jordan,Griffin,brent75@example.org,485-819-7015,30.03,USD,Relief Fund,Health Fund,one-time,paypal,failed,dd761df8-8afc-4f38-9871-1d9341c173bb,Annual Intuitive bottom-line encoding,293a8149-6e7a-49f6-9050-ecb35350640b,android,2026-04-02T20:10:40
2e538f09-a283-4c99-9de8-2c9c7e964d14,2025-08-23T20:56:03,Amy,Estes,kellyjohnson@example.net,388-401-6776,31.93,USD,Relief Fund,Emergency Fund,one-time,paypal,completed,f897743e-6884-4487-908f-1735a31168fe,Live Diverse upward-trending Internet solution,374071b9-99a0-4d5d-8b1d-5f4e1a15b75f,android,2025-08-23T20:56:03
d8f2d4bd-9538-44f8-bc18-ac574eda0df5,2025-08-31T08:25:40,Andrew,Mclaughlin,josephberger@example.com,998-519-6528,27.74,USD,Year End Giving,Health Fund,recurring,card,pending,16967818-28f9-47c7-8635-1c97ae1f88ac,Live Persevering encompassing function,845d3e33-417e-45ec-aa96-7a73c0b1df8b,ios,2025-08-31T08:25:40
8a823e4c-f22d-4c1c-94f3-0ff5f61505c2,2025-02-24T15:19:27,Gina,Browning,donglenn@example.org,511-088-0989,15.22,USD,Community Fundraiser,General Fund,recurring,paypal,completed,bdc47bc8-501a-40dc-ab1e-fc0ab76d4437,Annual Visionary impactful migration,6b9acc50-5da2-4da8-8411-0f9c6e750590,ios,2025-02-24T15:19:27
de2f9c6b-4cc5-48e1-830e-18bc601972d7,2026-10-27T04:26:29,Julie,Smith,rjohnson@example.org,198-602-0828,179.07,USD,Community Fundraiser,Emergency Fund,one-time,paypal,completed,52acf986-704f-4827-8e89-f97a72a6c2a9,Live Seamless systemic concept,2c8a1f9e-4463-4748-bd67-13bb07dc8eba,ios,2026-10-27T04:26:29
4f98c5e7-4fa1-4d45-a619-afa9703e58cd,2025-04-01T10:01:21,Laura,Roberts,rachaelroberts@example.com,319-807-4682,32.08,USD,Community Fundraiser,General Fund,one-time,card,completed,fb9411fa-d0d1-4c23-8595-51d4d0a0363c,Downtown Fully-configurable 24/7 analyzer,6e5d7a5b-df18-4aab-9be1-cdec34c05c96,web,2025-04-01T10:01:21
0631e06c-8d21-47c2-925f-27d8d633e0c7,2025-05-29T15:17:54,Leonard,Francis,tammie14@example.com,439-446-9266,24.43,USD,Scholarship Drive,General Fund,one-time,paypal,completed,faa4fc7d-0540-4229-a6fa-6baaa2adb1c3,Annual Future-proofed modular circuit,a637738d-20e7-45c3-941d-13e22ed7152c,email,2025-05-29T15:17:54
5c6b4b31-0b35-4bb2-92b7-a5e8bd7bd50f,2026-02-20T17:34:41,David,Phillips,christinasimmons@example.com,784-361-4244,47.66,USD,Year End Giving,Health Fund,one-time,paypal,completed,19092f1c-f4a4-4309-8e97-2326772271e9,Downtown Re-contextualized scalable adapter,c986f942-9853-4d36-b97b-7fb95d7d235a,web,2026-02-20T17:34:41
fd84d88d-de1c-40e2-ae97-9b2cb948c0c7,2026-04-06T16:13:08,Jacob,Jones,brittanyrush@example.com,651-887-1148,27.97,USD,Year End Giving,General Fund,one-time,card,completed,a4ea37cd-b8c5-4fb1-992d-838cf73e428e,Annual Cross-group tertiary secured line,a3e8eb64-fd42-43d4-b0ea-38a516cbb1c5,email,2026-04-06T16:13:08
58eca259-6030-410d-9d8e-535d24bb1964,2026-06-22T17:39:37,Lynn,Boyd,mary12@example.org,867-397-9600,41.51,USD,Relief Fund,General Fund,one-time,card,completed,f624e589-6872-4d54-8411-af857ee00d12,Annual Organized attitude-oriented implementation,e491eb91-cf5b-4ecf-a933-3ca5aee6e8fb,web,2026-06-22T17:39:37
210b12bd-3c10-4d4d-a5ec-939d2fb78953,2025-05-24T19:48:42,Laura,Jones,baileyyoung@example.org,651-294-7299,45.0,USD,Year End Giving,Health Fund,one-time,apple_pay,completed,b41c8b62-c59a-431d-bca3-a0422235853c,Live Total cohesive attitude,b8362713-cf3d-4566-94f7-a2a7d7444c7c,email,2025-05-24T19:48:42
f98b391a-d279-4ea3-a899-07f2262fa71a,2025-10-22T00:48:27,Christopher,Taylor,foxgerald@example.net,667-646-9142,22.17,USD,Year End Giving,Education Fund,one-time,card,completed,ca5a5c5d-da80-4199-a7de-a2c61331de09,Downtown Re-contextualized bandwidth-monitored archive,9974ba57-54ed-41da-90c2-e55719901258,ios,2025-10-22T00:48:27
153465d1-d94b-4ee0-b435-4beab0adac23,2025-12-10T03:07:52,Tara,Burns,grossamber@example.org,467-568-9292,36.2,USD,Community Fundraiser,Health Fund,one-time,paypal,completed,3dbdcbec-e2b5-4811-aa5a-7d001ddb359d,Annual Adaptive exuding forecast,ab75656b-fcb1-41c4-be35-1616e5a03090,web,2025-12-10T03:07:52
679ef28a-8c6c-4afd-8851-67cbd48b1ff8,2025-08-20T21:54:24,Mary,White,ljohnson@example.net,505-871-4692,20.29,USD,Scholarship Drive,Emergency Fund,recurring,card,completed,5427512d-7264-4f55-8740-fdf503342a04,Live Object-based full-range solution,37a6cc3c-bc54-4603-97ca-6dac7cce3d59,android,2025-08-20T21:54:24
f805d526-1b57-4f5c-89a8-0cdfd60582c9,2026-01-19T12:28:11,Heather,Cooper,mariapotter@example.net,348-657-9681,16.91,USD,Scholarship Drive,General Fund,one-time,paypal,completed,60f0458f-f276-480b-8bf7-a351e8742eb6,Live Stand-alone full-range capacity,1ae5fdf8-ffca-4a34-b589-62a99b33ef85,email,2026-01-19T12:28:11
dee44705-f9d2-4189-973e-8fa650b7682e,2025-06-09T10:28:39,Jessica,Harvey,karen47@example.com,127-806-6448,10.15,USD,Community Fundraiser,Education Fund,recurring,card,completed,5d643cf4-6b93-4311-82c5-5ddac3e144ac,Downtown Object-based high-level budgetary management,3869529e-6ff2-4eff-95dc-0030a7af83e6,web,2025-06-09T10:28:39
75139453-1287-4cc3-bccb-2722e83ca192,2026-06-20T04:39:41,Evelyn,Pierce,markgreene@example.org,161-259-0163,32.21,USD,Year End Giving,Education Fund,one-time,card,completed,2f375afd-e75a-455b-ac15-30bd8278eda0,Live Total 3rdgeneration task-force,d5942769-1703-46fb-9e3a-67f15597bd89,web,2026-06-20T04:39:41
413e5de4-5d00-46a5-8a4f-fd55a4c775d8,2026-02-22T15:19:28,Carrie,Cooper,jonesjordan@example.net,338-455-4501,10.01,USD,Community Fundraiser,Education Fund,one-time,card,completed,b1044b1b-cee4-4cad-aaf1-347b31862e28,Annual Public-key reciprocal collaboration,06fa2d59-edc1-4d3a-a009-71dde64178bb,web,2026-02-22T15:19:28
f0a5d1b4-e666-4d86-9d19-75302b0897e4,2026-01-25T19:52:49,Emily,Cline,karenliu@example.net,729-350-9793,27.7,USD,Relief Fund,Emergency Fund,one-time,paypal,completed,7e530685-659a-4d5b-bc89-0120c0317a75,Downtown Expanded demand-driven workforce,71a4eb05-0d6c-4dc5-a146-3d279af99666,ios,2026-01-25T19:52:49
7c23e14d-15ce-433a-8657-d44233e7a12a,2026-06-27T20:15:07,Carrie,Hartman,marthaholmes@example.org,168-618-1476,757.06,USD,Relief Fund,Emergency Fund,one-time,card,completed,c3f35942-c23a-4842-b48a-e2de66100938,Annual Customizable solution-oriented projection,69fac1f5-6265-47a9-b5b8-386feb3ac376,ios,2026-06-27T20:15:07
18652b11-a729-473b-b344-40eae3be7010,2026-08-01T20:07:58,Briana,Martinez,pricesarah@example.com,594-633-3817,23.37,USD,Year End Giving,Health Fund,recurring,paypal,completed,38b2eada-67bb-4a5f-9acd-c00889872179,Annual Cross-platform motivating throughput,8feff251-0274-4f50-926b-522b3dfe29c6,web,2026-08-01T20:07:58
a01bc45e-d196-4cd7-a43c-10746167a04d,2025-01-26T05:06:29,Lisa,Marquez,michael10@example.org,921-717-4773,34.59,USD,Year End Giving,Education Fund,one-time,card,completed,aeed18c0-9e0d-404c-970c-fa4793035d32,Annual Monitored optimizing framework,e31a8d4d-6599-4287-b472-1b599b566461,web,2025-01-26T05:06:29
6093bbd2-c066-46c6-9816-e58fa251e994,2025-08-24T05:43:23,John,Bell,christina27@example.com,483-656-7071,79.47,USD,Relief Fund,Education Fund,one-time,card,completed,59470ef8-513b-45a6-89b5-3a51d42c985c,Annual Robust leadingedge instruction set,1047bc6e-147f-4dd8-a865-99616733e313,ios,2025-08-24T05:43:23
b3161769-7998-4b86-ae86-87fe08fe72ba,2025-02-15T04:51:01,Laura,Watson,nknight@example.org,660-361-6248,28.52,USD,Year End Giving,Emergency Fund,one-time,card,completed,dd862133-df9e-4559-9a00-aa414e5afd3a,Live Managed systematic monitoring,8742d836-7637-43d1-9d03-57a86689f796,ios,2025-02-15T04:51:01
b1d65266-1781-44ef-a722-6829c7d05051,2025-11-04T15:31:51,Meghan,Harvey,lorifields@example.org,248-374-4417,37.05,USD,Community Fundraiser,Health Fund,one-time,card,completed,231fd29b-1986-4317-b840-1a6f5833c071,Annual Reduced system-worthy orchestration,71c1d023-7e2c-4e20-9148-cc9e9dea72bf,ios,2025-11-04T15:31:51
b6d7b3a5-5ef0-4ffe-8c16-673931264e92,2025-02-16T17:59:59,Lucas,Huffman,david11@example.com,384-962-7436,43.09,USD,Year End Giving,Health Fund,one-time,card,completed,c8458487-7657-4f6e-9a91-4950b1226fc6,Live Vision-oriented next generation installation,0ae138e0-09a8-4a00-966a-51aa22623eca,ios,2025-02-16T17:59:59
17e19220-d95c-483e-8d57-4c5721ced28a,2025-01-30T07:48:09,Shannon,Richards,shawna35@example.org,773-188-5937,418.01,USD,Year End Giving,Emergency Fund,one-time,card,completed,ffc36b7d-2f7a-4dc6-8268-bfcbdeb91bcf,Annual Managed demand-driven core,774ebde3-4851-467e-9c77-5527f71251d6,onsite,2025-01-30T07:48:09
4ad860f3-9c5f-49a3-b9e2-240eb8c29ab4,2026-05-15T05:25:59,Jack,Phillips,joycehall@example.org,580-619-4999,17.1,USD,Community Fundraiser,Education Fund,one-time,card,completed,9bf1f127-dbfa-4936-a0c0-229fe8aa211e,Live Automated background archive,f4222cef-669c-43df-a289-6667a7d3ee6e,ios,2026-05-15T05:25:59
ed0ca0b1-ab13-4897-8aab-fc3369e537c0,2025-05-05T01:51:39,Jeffrey,Vazquez,fflowers@example.com,173-226-5711,65.33,USD,Relief Fund,General Fund,one-time,card,completed,b41c8b62-c59a-431d-bca3-a0422235853c,Live Total cohesive attitude,d686fb8a-99ea-47f1-9fa2-bb33c52fcc78,web,2025-05-05T01:51:39
6512cab5-a777-486b-bb29-5c9da137602c,2025-09-15T06:08:23,Leah,Anderson,astevens@example.org,489-579-2578,177.44,USD,Relief Fund,Emergency Fund,one-time,card,completed,0241ed47-e19a-43fb-af9c-5929d188f9b1,Annual Profit-focused systematic application,c2f6405e-57f6-4667-b8c6-de4e10666446,web,2025-09-15T06:08:23
62f0364f-26ca-440b-a83a-74cb532ba472,2026-10-09T18:15:00,Andrew,Mason,imccormick@example.org,823-320-0253,28.37,USD,Community Fundraiser,General Fund,one-time,apple_pay,pending,117238e9-5349-4000-97e8-2f562fa5d1a6,Live Future-proofed reciprocal workforce,51ee0a1e-5158-4c50-aa72-9d27e784ea0b,web,2026-10-09T18:15:00
d101bf0b-565e-4e43-812c-c0e1ac0b04ae,2026-01-03T08:34:37,Eric,Anderson,paul32@example.net,124-977-3677,26.99,USD,Scholarship Drive,Education Fund,one-time,apple_pay,completed,502273d4-4dc6-4a25-97f3-25e10c79dc44,Downtown Organic even-keeled contingency,07097e7f-670b-4490-94ea-fd864171adbb,web,2026-01-03T08:34:37
fb2c15ef-3d31-4930-9c3d-cbe60eebf2c6,2026-07-13T14:53:14,Robert,Ferguson,huntmary@example.com,775-153-6720,49.46,USD,Scholarship Drive,General Fund,one-time,card,pending,63992471-3f5a-437f-b6c0-5e9cd2beb453,Downtown Phased dynamic knowledgebase,4d763907-6027-491c-8863-8ed4632d5538,ios,2026-07-13T14:53:14
03003e88-7694-4917-9cad-b22112845cf0,2025-05-21T21:13:49,Charles,Paul,matthew14@example.com,397-345-1359,41.95,USD,Scholarship Drive,Health Fund,one-time,card,completed,f6a8cb46-2612-430e-b684-7db033727866,Downtown Versatile radical toolset,5ae774e8-1cd3-4448-9cab-62d24364bd07,web,2025-05-21T21:13:49
6d987dfc-1c85-4a0d-bf04-3f2e8cdafa78,2025-05-06T15:19:24,Kimberly,Silva,jose43@example.com,188-727-7960,47.49,USD,Relief Fund,Health Fund,recurring,paypal,completed,9d1ee14f-2c09-4320-9011-a5d9aca96a3a,Live Realigned next generation matrices,41e9aa5b-fae1-4afe-8cbf-4afa812cbca6,android,2025-05-06T15:19:24
4e4606b5-5703-4e46-915c-bfc1e6709338,2025-05-14T05:52:12,Brittany,Williams,ymcdonald@example.net,053-370-1936,41.4,USD,Community Fundraiser,Health Fund,one-time,card,completed,4318ac36-347a-43e4-bd2e-20f20ba7c882,Annual Quality-focused secondary approach,e43f4199-7d05-41d8-995b-f214c2f37aa3,email,2025-05-14T05:52:12
45c8e1f5-98f0-4eb1-a7e0-6785f7c44a72,2025-12-05T18:32:31,Brenda,Williams,johnstongrant@example.org,886-580-7200,16.36,USD,Scholarship Drive,Education Fund,one-time,card,completed,720e592d-be7d-4fcf-8038-fe038da01638,Downtown Managed reciprocal customer loyalty,cee5b8c8-24fc-40f8-a203-5d5ff7f05739,web,2025-12-05T18:32:31
0359898f-0024-436b-b3e5-fd91c60577a3,2026-08-19T22:21:35,Brandon,Evans,rachel05@example.org,384-709-8192,29.99,USD,Scholarship Drive,General Fund,one-time,card,completed,49b327d0-e7d9-4f68-9b71-278b10bb4f00,Downtown Cross-platform systemic hub,050e3d94-d295-4ad1-a537-9f44feb0b1c1,web,2026-08-19T22:21:35
e18270e8-e6d7-4a93-a45c-0ce2e904790b,2026-12-03T18:15:45,Shannon,Macdonald,plang@example.net,453-375-2015,39.95,USD,Community Fundraiser,General Fund,one-time,card,completed,117238e9-5349-4000-97e8-2f562fa5d1a6,Live Future-proofed reciprocal workforce,04ece37f-4dd8-48ba-9fc7-59ef75318b58,web,2026-12-03T18:15:45
44118c57-8b28-4301-a0e3-1c53cdfc939e,2026-01-02T21:22:21,Suzanne,Summers,holtmelanie@example.org,666-552-4885,24.1,USD,Relief Fund,Education Fund,one-time,card,completed,c0f39cd1-b88e-4a20-8e40-0bf9785a075c,Downtown Total bifurcated core,d6202f8d-14b9-40ca-ab78-155cbc36d3d5,web,2026-01-02T21:22:21
f5fe85ae-92e2-4bdc-9d29-49c724e74937,2026-01-11T03:49:21,Timothy,Lee,laurenpeters@example.com,081-100-0778,36.32,USD,Scholarship Drive,General Fund,recurring,paypal,completed,6a009304-4145-499a-b078-b302ed796a6d,Downtown Sharable interactive initiative,bcd1bcd9-9b77-40d2-9b02-064a182fbba8,email,2026-01-11T03:49:21
745e51d7-ce2c-4854-a7fb-7d04188913f6,2025-07-29T08:16:43,Charles,Flores,guzmanandrew@example.org,957-286-9395,46.48,USD,Scholarship Drive,Education Fund,one-time,paypal,completed,9e4dce90-0e1e-4fe4-9d8e-49729c0060e8,Live Enhanced tangible model,0b7d0cc1-e17c-4969-a2f2-54481fbd7001,email,2025-07-29T08:16:43
205ff8be-6dcc-49ff-994a-7531791dcaf6,2025-04-08T12:16:03,Natalie,Mayer,jamesadams@example.org,417-071-2787,38.3,USD,Scholarship Drive,General Fund,one-time,card,completed,12f0ecf8-b046-4e06-9552-af350cf0bcb7,Live Cross-group leadingedge function,00e861c7-0374-42ad-b114-bfe6b1336f60,ios,2025-04-08T12:16:03
ffcf524b-4b7f-4776-b6da-315aa86b208e,2026-10-16T19:39:33,Charles,Daniels,kirbycarl@example.net,136-759-1644,27.44,USD,Year End Giving,General Fund,one-time,paypal,completed,eebdd34e-c011-4a6f-903b-fbec4cb8e8ed,Downtown Centralized well-modulated definition,068aba65-9cd9-4b77-99fa-3fcb656ec468,web,2026-10-16T19:39:33
aa3184b3-a321-4044-81bf-0f203e6f4ff1,2026-05-11T05:52:05,Kristine,Vega,vegakaylee@example.org,522-946-2093,43.07,USD,Year End Giving,Emergency Fund,recurring,card,completed,ed7a7714-864d-4c25-8361-1a92207245d0,Downtown Up-sized next generation task-force,7a2f71a3-22e3-4e8b-a614-15ed65abdc82,web,2026-05-11T05:52:05
842a6332-bd04-4ce4-85a2-42fd294a2aa9,2025-12-13T07:06:36,Lance,Hines,barneskenneth@example.org,637-213-6615,31.14,USD,Scholarship Drive,General Fund,one-time,card,completed,9d98cf93-4d62-4c60-87d9-0fc83c67e1fd,Live Total systematic Internet solution,486da225-f6ce-41ba-afb5-2e82cbb04d56,ios,2025-12-13T07:06:36
a957e900-b7d1-4e4e-846a-12ace83cda91,2025-07-22T12:01:30,Anthony,Moran,adrian20@example.com,226-227-7773,30.42,USD,Scholarship Drive,Health Fund,one-time,card,completed,4b28ccb6-2c70-4682-b7b8-a17106b21e6a,Annual Integrated fresh-thinking array,0bd5d680-1d28-4901-a0c3-36140f465e7d,web,2025-07-22T12:01:30
b6258ad2-5f60-4ddf-a3be-564b2f4319f8,2025-11-18T07:09:45,Tammy,Smith,steinkelly@example.com,449-679-4847,17.46,USD,Relief Fund,General Fund,one-time,paypal,completed,37b9f8a9-00ba-4f87-b356-74ebeb1d74b8,Live Vision-oriented scalable middleware,264ced15-4c17-4216-afe7-75b03fa2c8b1,web,2025-11-18T07:09:45
b96c2b8d-ef10-413e-a46b-b986bf9b295f,2025-09-19T15:18:17,Amber,May,bliu@example.com,796-165-3777,195.05,USD,Relief Fund,Education Fund,one-time,card,completed,0241ed47-e19a-43fb-af9c-5929d188f9b1,Annual Profit-focused systematic application,b6b7a7b6-dfac-4797-aa11-a338416cb00a,web,2025-09-19T15:18:17
86d7cc9c-a976-49db-99b4-f0b8f98f6e27,2026-12-03T22:58:43,Nicholas,Mills,pattersonerin@example.org,404-046-5511,40.93,USD,Community Fundraiser,Health Fund,one-time,card,completed,7fa71cd5-351e-4a3f-9fe0-e76ff39cacd3,Live Stand-alone even-keeled interface,f45b6664-e37b-48bf-b112-34043243df69,web,2026-12-03T22:58:43
70bb1935-34bd-494d-9339-2ec7f8e910e5,2025-05-28T02:09:12,Valerie,Tran,nicholeroman@example.com,177-626-0949,41.77,USD,Year End Giving,Emergency Fund,one-time,paypal,completed,53f5991a-2606-4299-bc9d-cc6a67c01fbe,Live Diverse optimal extranet,95976a9a-aee3-4291-859d-450e07b1701d,web,2025-05-28T02:09:12
e801659e-7b10-4919-8056-20d546067831,2024-12-08T05:57:22,Jennifer,Lawson,daniel73@example.com,718-828-5332,15.33,USD,Community Fundraiser,General Fund,one-time,card,completed,664a8bae-af26-4bdc-91fd-857a379dd84f,Downtown Reactive motivating customer loyalty,7fc3f6e8-5414-4938-9bfa-419c7a896fff,web,2024-12-08T05:57:22
cb7f55ad-6b48-4bad-a86b-05ef217d490f,2025-08-09T00:42:04,Andrew,Floyd,hpowell@example.com,706-736-8205,42.36,USD,Scholarship Drive,Health Fund,one-time,card,completed,cadec4af-7ddf-4af4-a5ae-db64405b30b5,Annual Vision-oriented attitude-oriented success,a9967b47-790f-4539-a0a8-c693d35f14f0,web,2025-08-09T00:42:04
2ed0de24-208d-48a1-bd7f-fca290176ce0,2026-11-04T19:29:39,Alexandra,Kramer,enavarro@example.com,364-629-6905,35.44,USD,Year End Giving,Health Fund,one-time,ach,completed,c4883ecd-5bac-4a76-b354-98ece2946bcc,Live Secured foreground protocol,f3c05699-f729-4573-a11b-915c25163dc3,web,2026-11-04T19:29:39
da6de36b-66ac-46ab-a86e-4a12eae65c13,2024-11-21T08:28:27,Bradley,Dominguez,wendymason@example.net,233-944-9530,26.01,USD,Scholarship Drive,Emergency Fund,recurring,card,completed,7c226be2-ceed-4fbd-a147-13a33c357ffe,Annual Customizable coherent product,2f74c4f0-b9d5-4a34-ac1c-735c8a679ded,android,2024-11-21T08:28:27
e7bb8317-e3a0-42fa-8aa8-bfe886af998a,2025-07-14T15:15:42,Nathaniel,Williams,sharpamanda@example.org,143-915-1143,47.17,USD,Year End Giving,General Fund,one-time,card,completed,b87c493d-910d-42ce-a4ba-4137b4247181,Downtown Enterprise-wide 3rdgeneration capacity,0fb86993-8198-4b81-94f8-234878097d79,android,2025-07-14T15:15:42
6feb0168-9dcc-4ca1-9b92-73576b0a3572,2025-09-10T03:08:33,Garrett,Waters,samuelross@example.org,860-725-0933,49.92,USD,Scholarship Drive,General Fund,one-time,card,completed,bb54162a-9dd7-4236-a436-919a2d5fa952,Live Synergized zero-defect conglomeration,32d3f6e5-9eec-4a75-8834-4b04d28db305,web,2025-09-10T03:08:33
